1,12.725337,0.35647616,9.639353
2,15.379138,0.7299338,12.071816
3,15.070842,0.7424266,12.742992
4,17.333696,0.81876534,15.605461
5,16.961622,0.80411845,15.7568865
6,18.333319,0.8511171,15.016363
7,17.403366,0.8433307,14.627026
8,18.90746,0.8698025,13.7897625
9,18.218145,0.86951566,15.020266
10,17.982262,0.87535256,14.819459
11,19.237852,0.8904371,14.51309
12,19.262611,0.8918273,16.069824
13,18.985306,0.8909578,15.425011
14,19.631628,0.892962,14.879448
15,18.498873,0.8845965,16.03912
16,18.785086,0.89184445,14.388512
17,20.246574,0.9079537,16.134409
18,19.906614,0.90218395,16.165258
19,20.221916,0.9070416,15.970001
20,20.28894,0.90689135,15.762478
21,19.823397,0.91251713,15.597784
22,20.861847,0.9176398,14.975707
23,20.541712,0.9170973,15.688493
24,19.376507,0.9057641,15.691158
25,20.646202,0.91984177,15.474233
26,20.391668,0.9155461,17.694908
27,20.138153,0.91323787,16.138681
28,21.15863,0.9254796,15.736662
29,20.500422,0.9162201,16.946415
30,21.359156,0.9279225,16.399364
31,20.032938,0.91250974,16.215094
32,20.632376,0.9178148,16.56572
33,20.353521,0.9199254,17.20813
34,20.344109,0.92016286,16.170362
35,21.09167,0.925925,15.954553
36,21.075676,0.9273378,15.759004
37,20.950907,0.92557436,16.561152
38,21.505747,0.93148917,16.097532
39,21.43512,0.9321189,16.657911
40,21.489136,0.927382,15.849868
41,21.226122,0.9290915,16.487873
42,21.696898,0.9360233,16.745481
43,21.177177,0.9294637,17.40016
44,21.003563,0.91919065,16.421568
45,21.377556,0.92868686,16.222057
46,21.205343,0.926732,16.524
47,21.859476,0.9386676,16.465178
48,20.503258,0.9226446,17.765379
49,21.189222,0.9335089,17.987583
50,22.127005,0.9389062,16.98957
51,21.241377,0.93087167,17.087784
52,21.53238,0.93064094,16.34233
53,22.274216,0.938412,16.500616
54,21.737661,0.9343155,18.307
55,21.305166,0.93213606,17.6281
56,21.54931,0.93194276,18.471212
57,21.072836,0.9287942,18.631374
58,21.865976,0.93387675,18.166353
59,21.8879,0.9341511,16.010092
60,22.191162,0.9398561,18.261778
61,21.035223,0.9277838,18.189411
62,21.48878,0.93413734,17.643991
63,22.253387,0.9383094,16.895737
64,22.204313,0.9374232,16.931099
65,21.558199,0.9322977,19.124443
66,21.546366,0.928608,17.557114
67,21.411097,0.93623954,17.70431
68,21.758125,0.9372147,19.40622
69,21.545013,0.9336443,19.332417
70,21.365107,0.93092585,18.611952
71,22.115953,0.9413101,18.574959
72,21.800474,0.93760824,18.952053
73,22.131586,0.9378243,18.190565
74,21.547968,0.93594426,19.40102
75,22.155563,0.9371569,18.956398
76,22.036127,0.9365924,18.176243
77,21.565275,0.9315779,20.8773
78,22.54927,0.9426846,18.467314
79,22.09358,0.93975323,17.36652
80,21.637384,0.93404454,19.491358
81,22.570374,0.9425518,19.387213
82,21.314552,0.92399216,19.104149
83,22.5943,0.94419724,19.191807
84,22.56723,0.94329184,19.567774
