52,17.787697,21.517725,0.93232083,18.873304
53,16.426277,22.111677,0.9383308,18.989178
54,20.696724,21.375635,0.93143153,21.103176
55,34.2208,21.056988,0.93062973,20.364717
56,22.05831,21.321371,0.93072206,21.205116
57,17.044497,20.782587,0.9262585,21.460388
58,20.804983,21.530449,0.9314583,20.977242
59,22.969402,21.97692,0.93714046,18.364574
60,17.372822,21.868834,0.93789464,20.980751
61,25.674774,20.761251,0.92561406,21.000391
62,15.297347,21.392733,0.93462294,20.190023
63,17.055405,22.20638,0.9396995,19.393574
64,15.786319,22.1686,0.93891186,19.436403
65,17.317532,21.219645,0.9295807,22.097322
66,13.572606,21.354975,0.92846006,20.220547
67,13.636984,21.258644,0.9359002,20.389969
68,20.202503,21.367537,0.9337624,22.431944
69,14.120251,21.20329,0.9307117,22.47405
70,24.336195,21.101007,0.9292388,21.53307
71,17.3605,21.64959,0.93797326,21.463207
72,21.85329,21.469381,0.9351487,22.017248
73,14.984346,21.903986,0.93702435,21.122194
74,18.325153,21.041443,0.9313335,22.476309
75,13.712859,21.822756,0.9349783,21.871386
76,14.490966,21.932058,0.93713623,20.948307
77,23.739098,21.012613,0.92566967,24.15485
78,15.9932785,22.259764,0.9413323,21.35313
79,23.463898,22.042322,0.9407807,20.0913
80,12.818697,21.307695,0.9314607,22.670153
81,15.393568,22.070633,0.93890315,22.404522
82,19.571804,21.088888,0.9228396,22.177675
83,11.433671,22.089523,0.94059443,22.137724
84,19.454645,22.099558,0.93980837,22.656971
85,21.84668,22.147308,0.94025344,20.37856
86,12.218916,22.226461,0.94254994,20.418125
87,17.413391,22.126877,0.9416984,20.834402
88,18.18764,22.167068,0.9408064,22.298162
89,17.72161,22.031347,0.93875915,20.901638
90,19.14911,21.909327,0.93881804,21.905628
91,9.401472,22.316332,0.9417798,21.600733
92,30.28073,20.179499,0.90492934,20.705984
93,10.135678,22.136827,0.9410321,20.184875
94,19.548668,21.68573,0.936987,22.349966
95,21.52995,21.90418,0.93755245,22.863005
96,16.137392,21.929243,0.9369779,22.079163
97,20.661386,21.947973,0.9380246,21.129404
98,16.550983,21.711031,0.9342434,22.925829
99,18.52088,22.416512,0.9421181,21.273996
100,24.13641,21.751177,0.9387293,22.823925
101,23.514015,21.43453,0.9351036,22.721375
102,13.601708,22.209509,0.94101876,22.698025
103,17.678152,22.462646,0.94279045,20.91399
104,15.642805,22.157867,0.9388686,21.42781
105,25.806158,21.82583,0.93639445,23.340778
106,13.848153,21.534546,0.9338474,23.577414
107,11.495264,21.966034,0.9371154,21.620472
108,20.494078,22.005777,0.9380842,20.738903
109,8.945212,21.824707,0.9353011,22.99871
110,19.1388,21.968056,0.9398921,23.313099
111,16.359976,22.301193,0.9426055,21.868591
112,18.46765,22.496454,0.94383407,21.13679
113,14.020716,22.498993,0.94442415,21.69197
114,20.695026,22.146988,0.9378577,21.622528
115,14.800525,21.788889,0.9396279,22.948904
116,24.898535,22.242365,0.9398792,22.016527
117,17.05928,21.969828,0.93908304,21.135614
118,17.970955,21.978577,0.93794924,23.314714
119,14.241664,21.80219,0.93561363,22.73735
120,21.371502,22.428663,0.94458485,21.50374
121,15.007378,21.78956,0.9343141,22.79233
122,23.22576,22.248367,0.94129133,22.006523
123,22.768589,22.572311,0.944129,21.277826
124,21.337515,21.9663,0.9358476,21.19964
125,15.654947,22.276031,0.9434683,22.618736
126,20.108587,21.723547,0.9379055,23.053202
127,15.596603,22.343758,0.93910426,21.147806
128,24.724758,21.53443,0.93348646,22.444115
129,14.922095,21.95553,0.93672687,22.988298
130,26.802109,21.64242,0.93465686,21.624619
131,9.613525,22.273752,0.94179124,21.14355
132,13.234159,21.625153,0.9356635,22.331066
133,16.883368,21.873343,0.93662184,22.732609
134,7.332798,21.993338,0.94003135,21.893318
135,34.582714,22.497108,0.94286996,21.819239
136,14.327478,22.054903,0.94112366,21.438253
137,24.62282,22.697899,0.944221,20.930561
138,18.191174,22.460693,0.94331455,22.281992
139,19.227468,21.961365,0.9378311,23.416403
140,15.210099,22.680166,0.9445899,20.670832
141,16.749542,21.506754,0.9342776,23.57661
142,11.56138,22.399424,0.9447848,21.034847
143,21.052908,21.379631,0.9346439,23.013762
144,24.515219,22.236761,0.94143033,22.98201
145,15.63344,22.368925,0.9435706,22.867645
146,15.183143,22.164385,0.9411039,22.497925
147,15.549267,22.185652,0.94176316,21.384512
148,16.060028,20.9188,0.93376654,22.471266
149,27.279379,22.322176,0.94165593,21.107307
150,17.951242,22.04155,0.93968564,21.610506
151,15.105224,22.325827,0.9417858,22.345152
152,14.5193615,22.383722,0.9428609,20.738672
153,22.475033,22.512392,0.944541,21.831785
154,19.059317,21.792364,0.93974686,22.354868
155,21.728613,22.344412,0.93922156,22.064703
156,18.051376,22.35404,0.9409137,21.603674
157,15.993376,21.330343,0.933201,22.667295
158,16.296894,21.973188,0.9389054,22.230164
159,11.14753,22.312368,0.9424648,20.763124
160,13.204269,22.126562,0.93776447,22.71901
161,22.333788,22.699844,0.9458856,21.83446
162,18.625723,22.319046,0.94229287,21.66883
163,19.588154,22.21126,0.9408057,23.538685
164,17.429796,21.622139,0.93309766,24.597582
165,9.617352,22.258188,0.9410162,21.705503
166,20.454388,22.409235,0.9422676,22.320633
167,19.851252,21.477514,0.9356782,24.650494
168,18.5513,21.670671,0.93205816,23.31451
169,20.345964,22.255346,0.94128555,22.807777
170,15.361909,22.294989,0.9412245,22.888384
171,13.616626,22.035477,0.9397716,22.57917
172,11.275452,22.306381,0.9415223,22.641901
173,17.01311,21.761215,0.9354386,22.927076
174,26.122635,22.470047,0.9426859,23.177008
175,15.518959,22.274948,0.9406535,22.838318
176,18.926834,22.046728,0.93924147,23.386461
177,15.265099,22.13566,0.93957835,23.599072
178,11.122658,21.785881,0.93890494,23.907202
179,20.893425,21.290579,0.9340615,23.513876
180,21.222633,22.75804,0.94617915,21.772203
181,28.834768,22.57939,0.9445875,22.632708
182,15.767907,21.940954,0.9395961,22.937235
183,13.694409,22.27419,0.9429836,22.735378
184,9.983206,21.90017,0.93584555,24.269445
185,16.72124,22.321619,0.94168836,22.690538
186,19.80628,22.426428,0.94180876,21.113619
187,25.017797,21.911316,0.9352489,22.797577
188,15.694124,22.170069,0.9411218,23.659542
189,20.607595,22.776566,0.9466708,20.894485
190,10.241179,22.419945,0.9417329,21.294413
191,18.898323,22.58667,0.9454856,21.666235
192,17.272003,22.14707,0.9405565,21.76287
193,16.674961,22.221474,0.9402566,22.402586
194,15.233186,22.137072,0.9409523,22.382267
195,17.251802,22.105192,0.9405189,22.774502
196,14.520102,22.53982,0.9439103,21.499126
197,18.051422,22.323463,0.94070864,22.274921
198,11.318619,22.319017,0.9423112,22.287945
199,12.702795,22.40094,0.94256973,23.120037
200,22.463259,22.443521,0.94254017,22.89515
201,8.795715,22.216482,0.93892616,24.916765
202,21.080069,22.88915,0.9470475,21.413862
203,13.910399,22.50608,0.9439567,22.431004
204,16.148163,22.57817,0.94331837,22.747145
205,15.025582,22.364847,0.9403394,22.651787
206,18.247784,22.54538,0.9448456,23.275772
207,18.133812,22.541916,0.9422596,23.03341
208,30.24319,22.621,0.943495,23.146126
209,15.426401,22.272957,0.94299525,23.81971
210,14.49941,21.693016,0.9374196,23.225775
211,22.55506,22.823755,0.9459017,21.555843
212,8.873117,22.148262,0.9411822,23.73375
211,14.123522,22.394732,0.9423702,23.642275
212,16.651976,22.21624,0.9406071,24.384676
213,18.447657,22.510256,0.943779,23.546331
214,24.038364,22.26149,0.94018894,23.931421
215,12.380673,22.411074,0.940826,22.55029
216,11.445353,22.00029,0.94206315,23.744772
217,7.1858025,21.809687,0.93711406,23.641455
218,20.197124,22.24177,0.9410499,24.871595
219,13.438782,22.3921,0.9423129,24.541502
220,12.152601,22.300833,0.9423829,24.727673
221,16.67639,21.997293,0.93703395,24.965239
222,22.550858,22.0551,0.93901044,24.807283
223,21.923616,22.157196,0.9396653,25.395597
224,18.808249,22.35404,0.9396582,23.723507
225,14.040832,22.625727,0.9435211,23.695036
226,21.058048,22.547256,0.9435722,22.971617
227,19.305538,22.16404,0.9387533,23.45802
228,12.528543,22.714615,0.94462824,24.224348
229,20.348557,22.080849,0.93837255,26.051474
230,17.93365,22.861612,0.9473181,23.448553
231,17.383095,22.204788,0.93794173,24.305159
232,17.07883,22.148779,0.93934846,24.427364
233,13.457653,22.511566,0.9449811,24.287174
234,21.686857,22.231195,0.9395116,25.708921
235,16.641933,22.192877,0.9393614,25.85795
236,22.638763,22.223871,0.9411233,25.508923
237,14.512155,22.331879,0.9412217,26.360073
238,17.300539,22.124334,0.9404543,26.017843
239,18.803417,22.311438,0.9402375,26.176876
240,19.246511,22.272781,0.94128364,25.597311
241,17.043926,22.308502,0.9412368,25.712843
242,9.027247,22.565084,0.9438364,24.94395
243,17.610727,22.39991,0.9429881,25.930696
244,18.812605,22.388742,0.942668,25.821085
245,15.36812,22.404337,0.9411254,24.774775
246,19.832123,22.150805,0.93840855,26.255869
247,13.600335,21.989553,0.9381016,26.357393
248,13.205435,22.126593,0.94075006,24.702517
249,14.781285,22.269829,0.9402199,26.334927
250,27.628532,22.436768,0.9425631,26.361704
251,14.066988,21.913858,0.93858737,26.56189
252,12.114311,22.379387,0.94081306,26.862392
253,18.65147,22.64435,0.9451445,26.084545
254,12.561788,22.372015,0.94217306,26.31238
255,17.908155,22.08644,0.9420471,26.276493
256,12.869527,22.298935,0.94253254,26.858368
257,17.635004,22.421907,0.9433737,26.660765
258,19.875202,22.3424,0.9430415,27.272501
259,16.19435,22.15741,0.940583,26.861532
260,20.862947,21.997065,0.9383485,27.866615
261,13.360414,22.057205,0.9394327,27.759361
262,12.636836,22.082067,0.9403877,28.667213
263,11.790306,22.21499,0.93956786,28.485537
264,21.422134,22.331728,0.93866444,28.169079
265,18.31582,21.67903,0.93623877,29.920103
266,25.308632,21.891699,0.9368836,28.421274
267,18.472212,22.251526,0.9404357,27.453339
268,11.003772,22.225485,0.94046324,28.129677
269,14.147963,22.275543,0.94159627,28.783651
270,10.278107,21.787592,0.9390378,27.820377
271,20.564457,21.868677,0.93490744,29.121279
272,11.61702,21.984594,0.9368911,29.381828
273,9.529037,22.331781,0.94178313,28.267387
274,11.7826605,22.161688,0.9398915,28.027674
275,16.379969,21.880518,0.93823403,29.058558
276,16.342537,21.985907,0.93735343,28.667927
277,21.097607,22.331467,0.9421194,27.655867
278,15.36116,22.149933,0.9391536,28.589338
279,12.100788,22.230583,0.9425718,28.921858
280,12.015954,22.049261,0.9376399,29.017082
281,28.224855,22.295662,0.941935,28.47105
282,11.475481,22.367895,0.942774,28.560106
283,18.250683,22.209177,0.94071144,29.975422
284,18.550064,21.696753,0.9345638,28.707909
285,16.691742,22.100548,0.9393234,29.208647
286,15.046992,21.940186,0.9373975,30.277346
287,15.516137,21.920755,0.9371055,30.380335
288,12.559273,22.375992,0.9425207,29.546198
289,14.792471,22.152588,0.94028884,29.470268
290,12.468071,22.194475,0.9399342,30.09458
291,16.03806,22.214912,0.9390966,29.221188
292,16.325392,22.209082,0.93827647,28.621433
293,22.832233,22.07856,0.9382098,30.565947
294,25.334698,22.260603,0.9409657,30.273197
295,17.859081,22.34995,0.9409065,29.22726
296,17.484726,22.066599,0.9373081,31.061943
297,18.716204,22.113775,0.93880874,30.828444
298,13.731048,21.785616,0.93368053,30.524202
299,11.018378,22.111956,0.94018626,30.464365
300,21.238087,22.083475,0.93882126,30.097075
301,11.975105,21.3049,0.93056184,34.08351
302,21.273169,22.079477,0.9386619,32.448643
303,18.438389,21.99472,0.9380026,33.144382
304,16.136034,22.003754,0.9366328,32.13458
305,11.595407,21.995674,0.9373892,32.478237
306,14.14355,21.939539,0.93681926,33.2698
307,20.71097,21.63678,0.9323318,33.499073
308,15.036804,21.926577,0.9359595,31.663038
309,18.465187,22.056793,0.9380438,33.347153
310,23.148487,21.999102,0.9377508,32.861423
311,15.39855,22.256907,0.94062537,32.19718
312,20.808147,21.714705,0.9326841,33.183094
313,17.889036,21.548353,0.93186265,34.627544
314,14.896189,21.796227,0.9343671,34.41961
315,15.595671,22.023697,0.93804973,34.630917
316,20.352682,21.782858,0.9351396,34.25459
317,13.182596,21.41982,0.92973536,35.68982
318,17.72247,21.830854,0.93629795,35.119762
319,9.2473545,22.01429,0.93800735,33.980183
320,16.210335,21.579971,0.93253726,34.759403
321,15.19158,21.376846,0.93179756,36.029293
322,18.663864,21.682306,0.93321735,35.71629
323,12.03546,21.466705,0.9329415,35.963577
324,11.223178,21.459845,0.9296133,34.540485
325,12.695983,21.83348,0.93499964,35.496742
326,22.528404,21.943178,0.9349599,34.55077
327,8.364343,21.770628,0.9349913,35.690033
328,18.007301,21.813692,0.9348765,35.47826
329,10.557968,21.724121,0.93539935,35.516518
330,13.742107,22.021418,0.9376069,35.6047
331,14.328896,21.79331,0.9349017,35.559208
332,17.143715,21.816854,0.93539405,35.3546
333,18.9677,21.230282,0.93057615,37.759014
334,12.184638,21.173307,0.9279364,36.90839
335,19.545095,21.818563,0.93592435,37.61258
336,18.808983,21.873129,0.9360671,37.46627
337,12.595723,21.520224,0.930937,38.139393
338,18.511726,21.615402,0.93390554,37.638466
339,14.553706,21.493668,0.93383366,36.36731
340,16.669,21.80806,0.9346197,37.22449
341,15.761573,21.732254,0.9335993,37.336155
342,19.429688,21.288729,0.92834735,38.26935
343,9.268159,21.34141,0.9308885,40.541603
344,11.1551895,21.547684,0.9308879,39.010628
345,12.749669,21.642164,0.93249196,39.266365
346,15.498969,21.478128,0.9320436,40.574535
347,16.258417,21.626015,0.9335201,39.065296
348,15.4862995,21.204273,0.9276282,39.828323
349,23.181175,21.576012,0.93133664,39.57981
350,20.593151,21.362211,0.9291026,39.75552
351,17.761517,21.481474,0.92915314,38.16179
352,13.430135,21.16734,0.9283361,39.97684
353,13.233358,21.192804,0.9258993,38.95211
354,13.109877,21.29017,0.92989916,40.92887
355,19.588934,21.330853,0.9296546,41.615486
356,13.343294,21.260117,0.9298075,40.28413
357,17.794527,21.526281,0.93179876,40.44348
358,15.6091175,21.457113,0.9299926,41.65499
359,9.787325,21.414848,0.9294458,40.03335
360,16.2607,21.366653,0.9311576,40.555477
361,16.575638,21.167854,0.92709875,43.166187
362,12.316016,21.018576,0.92581195,44.480976
363,18.090042,21.575857,0.9315505,41.62548
364,16.199152,21.432312,0.9311344,43.956978
365,11.478816,20.891354,0.9227903,44.7525
366,15.966854,20.950495,0.9241429,45.69159
367,17.854153,20.761284,0.92071635,44.443966
368,9.331891,21.18071,0.92935497,45.513447
369,19.976036,21.049673,0.9251056,45.12611
370,12.066741,21.032455,0.92656946,45.58928
371,6.0091233,20.983284,0.92567205,45.01093
372,15.742088,20.915249,0.92428464,45.162495
373,14.69214,21.224514,0.9281948,45.486244
374,10.913774,21.242496,0.92698985,43.534286
375,15.59623,21.140673,0.9261125,44.004807
376,18.359854,21.086508,0.9247449,45.669975
377,22.59551,21.120796,0.92753583,46.784042
378,19.87238,20.719122,0.9199349,47.84875
379,16.474213,21.032606,0.92325073,44.580612
380,16.037262,20.81193,0.9236067,46.798676
381,17.152807,20.903702,0.9228337,46.45544
382,7.689815,21.1099,0.9263261,46.701717
383,13.849381,21.233355,0.9275128,45.08382
384,10.191372,20.926012,0.92297524,47.961758
385,16.74208,20.699247,0.9211424,46.712875
386,11.967003,20.665821,0.91948766,49.17068
387,19.65515,20.883102,0.92215186,47.04463
388,15.068355,21.085783,0.92604965,46.525017
389,17.926914,20.850594,0.9227548,47.06224
390,14.563423,21.02427,0.9244926,46.60254
391,19.264029,20.86657,0.9237752,47.878548
392,9.827856,21.023745,0.9249296,48.105785
393,17.873623,20.94154,0.9227822,45.563072
394,11.053133,21.081202,0.92592853,46.731483
395,16.298016,21.115034,0.92334795,45.042206
396,16.975365,20.773535,0.9217639,47.901604
397,21.23596,20.769476,0.92174083,48.495216
398,17.391401,21.193445,0.9261777,46.543648
399,10.598659,20.821363,0.9212189,47.150692
400,16.213758,20.486494,0.918575,50.419006
401,11.187663,20.861296,0.92126113,47.580326
402,17.41118,20.892466,0.9217232,48.00182
403,18.266542,20.679365,0.92106885,52.114597
404,13.801771,20.629026,0.9192982,52.146156
405,19.053736,20.709951,0.92069846,50.20738
406,15.415421,20.767683,0.92080426,49.477314
407,14.992412,20.752901,0.9202363,49.444164
408,12.395771,20.648127,0.9197367,51.48895
409,12.833371,20.840326,0.9223852,49.42031
410,14.354574,20.74137,0.9200426,51.15891
411,9.598237,20.612944,0.91751784,52.020195
412,15.666539,20.56311,0.91584796,51.43222
413,14.999853,20.69242,0.9198909,50.58837
414,15.3671465,20.484802,0.9164241,51.20486
415,7.9402914,20.683039,0.91982466,51.62823
416,15.170984,20.65191,0.9192212,48.78056
417,11.560876,20.518923,0.9153147,50.18053
418,17.19148,20.84531,0.92195463,49.460518
419,16.961191,20.619936,0.9197805,50.515408
420,22.582294,20.757397,0.9195299,51.44428
421,13.197592,20.653442,0.9190816,50.88261
422,13.944343,20.558657,0.9175547,51.028313
423,10.976201,20.49028,0.91848725,50.312897
424,8.078775,20.448057,0.91576356,50.95809
425,8.519096,20.72265,0.91991854,50.997868
426,11.451448,20.377531,0.91716504,53.820362
427,13.123477,20.486614,0.9172891,53.05256
428,11.757562,20.342916,0.9150877,52.435444
429,18.589436,20.445501,0.9166405,53.95977
430,23.15104,20.393972,0.91257554,54.084946
431,9.855811,20.501162,0.91642255,53.676395
432,25.272999,20.478281,0.91653776,53.096466
433,13.702833,20.390558,0.91398907,54.619644
434,18.035717,20.468775,0.9168332,55.724815
435,17.107998,20.583067,0.91736144,53.84241
436,17.153893,20.547888,0.91587037,53.38464
437,18.327003,20.314734,0.9134925,54.7788
438,10.739885,20.462206,0.9151778,54.396122
439,15.846458,20.589073,0.9166903,51.673176
440,14.508452,20.609596,0.92013496,53.809704
441,19.614824,20.264238,0.91187567,53.93735
442,9.234914,20.63054,0.9198904,52.768368
443,12.955274,20.526148,0.91622466,52.690163
444,15.439743,20.413786,0.91362923,53.13762
445,6.867975,20.624876,0.9195425,53.301346
446,13.982922,20.556753,0.91602325,51.881344
447,19.01061,20.535955,0.916796,52.547558
448,14.516721,20.398985,0.91704226,53.681946
449,12.653784,20.532236,0.9173339,52.847736
450,21.303268,20.42756,0.91818047,53.215862
451,10.550807,20.213371,0.91327363,55.59999
452,15.091227,20.356745,0.914376,56.056133
453,14.035788,20.512333,0.91599184,53.070683
454,9.775174,20.314184,0.91385037,56.71547
455,12.729839,20.338,0.9123149,55.889297
456,16.83636,20.115591,0.90858364,57.059597
457,14.6719265,20.505505,0.9179352,54.864582
458,13.503319,20.262774,0.91243976,56.260048
459,14.189833,19.999395,0.90887326,59.303032
460,10.6071205,20.00539,0.9097411,60.040054
461,12.031044,20.120287,0.9119784,57.290543
462,19.314743,19.878992,0.90410995,59.05989
463,16.972446,20.243725,0.91280335,57.445023
464,17.950472,20.415115,0.9151016,55.51087
465,17.9317,20.358727,0.9143651,55.670727
466,18.180468,20.036383,0.9088323,57.95965
467,13.910429,20.342485,0.91741055,57.526783
468,17.841747,20.139088,0.9095271,57.114372
469,20.649591,20.308039,0.9131661,57.386387
470,16.235668,19.813334,0.9050694,59.080154
471,12.693132,19.94731,0.9068086,59.641525
472,14.267044,20.025671,0.90874404,58.99473
473,19.677595,20.25902,0.912728,56.30751
474,20.829584,20.24768,0.9125769,56.33022
475,13.286071,20.204855,0.9122935,57.93146
476,13.086522,19.891623,0.9092658,61.05029
477,11.304395,20.390968,0.91536266,56.18972
478,15.168572,20.262983,0.91175604,56.85203
479,18.371813,19.822893,0.90598315,62.272713
480,18.233276,20.280891,0.9124283,56.02064
481,10.799206,20.19005,0.9127335,58.23853
482,17.457605,20.140694,0.911267,59.29062
483,7.3094954,20.249569,0.9107258,58.40596
484,11.893603,20.120361,0.9117274,58.71351
485,15.9801,20.007223,0.90868586,59.289913
486,22.332724,20.329958,0.9128032,57.056248
487,16.79989,20.073408,0.91080457,59.24377
488,13.640005,19.77944,0.90474683,59.403492
489,23.630444,20.008614,0.90659004,58.937817
490,11.153934,19.890715,0.9055044,60.344154
491,15.38964,19.628496,0.90295285,64.1977
492,9.756302,19.998575,0.9075255,61.751045
493,12.743293,19.647684,0.90296435,63.111378
494,20.669786,19.896935,0.90757084,61.065216
495,14.489014,20.012688,0.9082152,60.989826
496,13.73828,19.966146,0.90920496,61.364616
497,16.930351,19.930132,0.906956,61.513348
498,8.41121,20.179245,0.91271573,58.230938
499,8.36895,19.897345,0.9080407,61.927246
500,15.187582,19.891731,0.9067561,60.220768
501,13.268359,20.054176,0.90979856,61.00703
502,8.652009,20.053055,0.91021377,59.95933
503,15.475545,19.836826,0.9033005,60.764526
