1,12.732114,0.35887894,9.773792
2,15.380966,0.7317011,12.255501
3,15.059051,0.7436983,12.91362
4,17.324663,0.8200674,15.6989565
5,16.939245,0.80506414,15.770215
6,18.319626,0.8519601,14.926026
7,17.393038,0.84426147,14.514804
8,18.901705,0.8707676,13.661363
9,18.201591,0.8700941,14.8423395
10,17.94464,0.8751206,14.683127
11,19.187624,0.89009696,14.405702
12,19.198292,0.89113253,15.808718
13,18.9172,0.89012784,15.265392
14,19.552956,0.892011,14.659968
15,18.432837,0.8836438,15.766056
16,18.696388,0.8903017,14.216387
17,20.109646,0.9058823,15.913599
18,19.783722,0.90021104,15.8819475
19,20.089113,0.90498877,15.600745
20,20.14728,0.9048025,15.512171
21,19.660616,0.9099272,15.321959
22,20.70685,0.9153552,14.632471
23,20.364767,0.9145212,15.365168
24,19.232529,0.9032407,15.448713
25,20.460527,0.91716844,15.258429
26,20.163614,0.911998,17.360594
27,19.971857,0.9105355,15.919046
28,20.958591,0.9227422,15.55492
29,20.2857,0.91282034,16.638695
30,21.106627,0.9245529,16.164867
31,19.843683,0.9093094,15.974659
32,20.40277,0.9142391,16.283018
33,20.106844,0.9160654,16.766926
34,20.1196,0.91661334,15.91202
35,20.83322,0.9222564,15.670943
36,20.777445,0.923275,15.512454
37,20.681341,0.92163634,16.297493
38,21.212587,0.9276101,15.871618
39,21.126772,0.9280758,16.33442
40,21.232574,0.9240141,15.629081
41,20.969511,0.9255263,16.280197
42,21.358644,0.93189985,16.534676
43,20.857187,0.92497116,17.10281
44,20.71686,0.914931,16.164373
45,21.091835,0.9246947,15.891821
46,20.945993,0.9229245,16.17837
47,21.47663,0.93413424,16.262825
48,20.202131,0.9178729,17.29916
49,20.812151,0.92843884,17.45771
50,21.73564,0.93432,16.610336
51,20.883406,0.92600274,16.754541
52,21.247124,0.9267118,15.959014
53,21.890314,0.9340105,16.155104
54,21.325651,0.92910093,17.788307
55,20.966536,0.92743796,17.144133
56,21.217321,0.92724293,17.962904
57,20.724844,0.9237434,18.101526
58,21.462317,0.92876697,17.65297
59,21.597366,0.9305436,15.729138
60,21.763239,0.9348912,17.755516
61,20.679918,0.9226641,17.687723
62,21.165588,0.9298964,17.27176
63,21.898546,0.93415004,16.499512
64,21.856361,0.9332387,16.521044
65,21.168404,0.92701405,18.50047
66,21.23035,0.92386526,17.095291
67,21.03361,0.93142277,17.2593
68,21.328798,0.931695,18.696054
69,21.157362,0.92843366,18.595303
70,21.002153,0.9258025,18.001333
71,21.627954,0.93560654,17.95535
72,21.37496,0.9322687,18.288662
73,21.721794,0.9329221,17.602905
74,21.208282,0.93084526,18.543945
75,21.721909,0.9320528,18.321453
76,21.65728,0.9320337,17.595985
77,21.18572,0.9260907,19.897015
78,22.086222,0.9376065,17.809555
79,21.721664,0.9353048,16.807001
80,21.23889,0.9287192,18.6686
81,22.03893,0.9370238,18.536758
82,20.973137,0.91902107,18.387074
83,22.027735,0.9382155,18.486246
84,22.045115,0.93775296,18.765762
85,21.925505,0.93533677,16.994156
86,21.918055,0.93752223,17.328672
87,21.923365,0.9372757,17.389421
88,22.071764,0.9380376,18.463781
89,21.670975,0.9329297,17.420801
90,21.681482,0.93435735,18.372375
91,22.063232,0.93705624,18.098948
92,20.132164,0.9014456,17.13404
93,21.70032,0.93430233,17.10369
94,21.54921,0.93356997,18.628931
95,21.901518,0.9356157,18.93744
96,21.727942,0.9328119,18.415123
97,21.669754,0.93292594,17.62147
98,21.57311,0.9311555,19.098446
99,22.110933,0.936975,17.77951
100,21.641777,0.93576026,19.02587
101,21.304209,0.9317929,19.005606
102,22.085068,0.9379075,18.686298
103,22.174273,0.9379867,17.422
104,21.884903,0.9340351,17.93929
105,21.795776,0.93442607,19.293823
106,21.629831,0.933028,19.41346
107,21.745867,0.93269634,18.013649
108,21.663124,0.9321757,17.37667
109,21.72212,0.93217325,19.12447
110,22.000895,0.9383151,19.189629
111,21.973478,0.93761253,18.39336
112,22.203415,0.9388609,17.71203
113,22.227013,0.93996614,18.043303
114,21.798615,0.93210906,18.174395
115,21.610872,0.93614405,19.237505
116,22.03031,0.9355318,18.34749
117,21.634615,0.9334197,17.71511
118,21.89431,0.9353574,19.284618
119,21.60434,0.9315648,18.901562
120,22.156866,0.9399471,18.121428
121,21.598028,0.9295685,18.97583
122,21.966906,0.9366515,18.442572
123,22.23229,0.93893296,17.995949
124,21.673439,0.9301885,17.874376
125,22.090105,0.9397735,18.857067
126,21.536667,0.93423057,19.058485
127,22.024061,0.9337001,17.717794
128,21.31047,0.9288152,18.700428
129,21.76822,0.932796,19.074451
130,21.326307,0.9291935,17.885254
131,21.90396,0.9360927,17.777231
132,21.363985,0.93094665,18.733633
133,21.669046,0.9325435,19.16038
134,21.676218,0.93459195,18.460768
135,22.154684,0.9375542,18.227007
136,21.67975,0.9355693,18.103657
137,22.29586,0.93857235,17.636557
138,22.14904,0.93883294,18.786182
139,21.815247,0.9345408,19.554955
140,22.251207,0.93887085,17.480734
141,21.342033,0.9308233,19.78746
142,22.127272,0.94003105,17.748718
143,21.235254,0.93131256,19.396164
144,22.01661,0.93773633,19.283663
145,22.1611,0.9399853,19.395561
146,21.92866,0.9370573,18.976046
147,21.920794,0.937179,18.069675
148,20.838482,0.93053705,18.906485
149,21.957993,0.936219,17.969664
150,21.736555,0.9345048,18.25066
151,22.071974,0.9375849,18.98337
152,21.993277,0.937043,17.659197
153,22.215765,0.9397519,18.4444
154,21.480886,0.9349024,19.02633
155,22.052618,0.93442744,18.583014
156,21.998772,0.9356218,18.478617
157,21.23056,0.92985755,19.089376
158,21.667816,0.9339637,18.959179
159,21.924479,0.93708163,17.815367
160,21.88028,0.9338789,19.313967
161,22.376184,0.9413867,18.523987
162,21.924036,0.93709326,18.74209
163,21.93274,0.93673515,19.923666
164,21.417627,0.9299557,21.07513
165,21.898798,0.93577194,18.56659
166,22.065628,0.93719107,19.266851
167,21.406387,0.9332165,20.944115
168,21.401283,0.9266596,19.91418
169,21.97143,0.936805,19.525366
170,22.014954,0.93686277,19.404108
171,21.66308,0.93473834,19.434298
172,21.963442,0.9362855,19.657486
173,21.462572,0.9303495,20.040674
174,22.18235,0.93811494,19.782215
175,21.968658,0.9356323,19.74864
176,21.71731,0.93383956,20.351694
177,21.825102,0.93436915,20.394304
178,21.474318,0.93409586,20.892387
179,21.05242,0.92909145,20.423496
180,22.340204,0.94071835,18.893715
181,22.178589,0.93922347,19.5959
182,21.369629,0.9325299,20.167784
183,22.024359,0.93854445,19.621971
184,21.638548,0.9315488,20.957735
185,21.972612,0.93638825,19.476954
186,22.003355,0.9355726,18.193167
187,21.51705,0.9290581,19.744104
188,21.864914,0.9367339,20.539717
189,22.264193,0.9403949,18.293
190,22.02331,0.9356427,18.305916
191,22.125944,0.9399254,18.786108
192,21.663599,0.9339605,18.769745
193,21.737543,0.9335806,20.000866
194,21.734003,0.93524104,19.287436
195,21.661346,0.93442106,20.191326
196,22.032187,0.93735915,18.833788
197,21.876715,0.9343934,19.50782
198,21.830278,0.935595,19.878506
199,22.00239,0.93674684,20.047752
200,22.014084,0.9366434,19.98894
201,21.924133,0.9345989,21.305403
202,22.353174,0.94042474,18.942724
203,21.985641,0.9373488,19.873812
204,22.062708,0.93669796,20.147276
205,21.876251,0.9336483,19.772865
206,22.134604,0.93934125,20.304377
207,22.099752,0.9366179,20.189987
208,22.087463,0.9369342,20.585157
209,21.77521,0.93669677,21.416594
210,21.173645,0.92996407,20.65329
211,22.24816,0.93896645,19.161877
212,21.67393,0.9350312,21.084387
211,22.019554,0.93679315,20.932106
212,21.758064,0.93466306,21.816847
213,22.059057,0.937753,20.903372
214,21.80961,0.9338053,21.158813
215,21.942083,0.9348259,19.76758
216,21.601698,0.9367521,20.917547
217,21.452143,0.9312775,20.841341
218,21.799301,0.9353318,22.237034
219,21.81014,0.9355829,22.34146
220,21.91239,0.93664235,22.16165
221,21.52448,0.9299907,22.38759
222,21.588896,0.93268126,21.987
223,21.69383,0.93315125,22.931108
224,21.814447,0.93251795,21.392231
225,22.01654,0.93664503,21.33059
226,21.981695,0.93671876,20.319044
227,21.672913,0.93158525,21.836529
228,22.199615,0.9384859,21.666288
229,21.586752,0.9319312,23.582167
230,22.314203,0.9409418,20.867603
231,21.771759,0.9317631,21.795305
232,21.571917,0.9316349,22.206026
233,21.978704,0.9383802,22.016533
234,21.895365,0.9346733,22.617352
235,21.7342,0.93274015,23.239212
236,21.73899,0.9344573,23.167858
237,21.925049,0.93571764,23.35255
238,21.521652,0.932641,23.995708
239,21.772415,0.933382,23.624926
240,21.69889,0.9333026,23.24708
241,21.794418,0.93425626,22.826307
242,22.119814,0.9379391,22.066437
243,21.62861,0.9341176,24.031803
244,21.822067,0.93504596,23.739878
245,21.928156,0.9343354,22.008722
246,21.696922,0.932401,23.629086
247,21.493368,0.93094844,23.6761
248,21.750822,0.93382055,22.641268
249,21.736465,0.93323153,23.73638
250,21.945078,0.93589145,23.551567
251,21.429373,0.9319404,23.796392
252,21.886992,0.93465644,24.084631
253,22.050459,0.9383642,23.83488
254,21.775415,0.93476874,24.118149
255,21.499054,0.9352681,23.725365
256,21.790625,0.93604714,24.026407
257,21.95485,0.93696266,24.13701
258,21.776857,0.9357559,24.81965
259,21.573965,0.93276757,24.813253
260,21.544952,0.9314411,25.012976
261,21.467615,0.93200904,25.277468
262,21.609232,0.9334273,26.34279
263,21.57989,0.9315212,26.528385
264,21.793846,0.93106365,25.59409
265,21.154886,0.9286735,27.547518
266,21.374884,0.9291125,26.093819
267,21.751448,0.93354505,24.767967
268,21.625425,0.93259686,25.837856
269,21.70498,0.9345207,26.15261
270,21.508371,0.93330234,25.058922
271,21.259338,0.9260853,27.17754
272,21.478006,0.92925906,26.743069
273,21.77118,0.93404436,26.127554
274,21.517609,0.9314545,26.085745
275,21.405945,0.93102974,26.44089
276,21.46181,0.93020207,25.91163
